 vacas_prenadas_calcular2025-01-11 10:25:43,347 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 14:59:03,592 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 14:59:03,594 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 14:59:03,596 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 14:59:03,598 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 14:59:03,599 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 14:59:03,601 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 14:59:03,603 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 14:59:03,605 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 14:59:03,607 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 14:59:03,609 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 14:59:03,610 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 14:59:03,612 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 14:59:03,614 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 14:59:03,616 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 14:59:03,618 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 14:59:03,620 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 14:59:03,621 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 14:59:03,623 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 14:59:17,511 - routes.Prod_leche - INFO - Funcion Edad_Sacrificio_Lecheras 2028-01-01 
2025-01-12 14:59:17,521 - routes.Prod_leche - INFO - Funcion Edad_Sacrificio_Lecheras 2026-01-06 
2025-01-12 14:59:17,527 - routes.Prod_leche - INFO - Funcion Edad_Sacrificio_Lecheras 2027-01-03 
2025-01-12 14:59:17,535 - routes.Prod_leche - INFO - Funcion Edad_Sacrificio_Lecheras 2031-01-07 
2025-01-12 14:59:17,540 - routes.Prod_leche - INFO - Funcion Edad_Sacrificio_Lecheras 2031-01-16 
2025-01-12 14:59:17,544 - routes.Prod_leche - INFO - Funcion Edad_Sacrificio_Lecheras 2030-12-29 
2025-01-12 14:59:17,552 - routes.Prod_leche - INFO - Funcion Edad_Sacrificio_Lecheras 2030-12-22 
2025-01-12 14:59:17,556 - routes.Prod_leche - INFO - Funcion Edad_Sacrificio_Lecheras 2031-01-24 
2025-01-12 14:59:17,560 - routes.Prod_leche - INFO - Funcion Edad_Sacrificio_Lecheras 2030-12-04 
2025-01-12 14:59:17,568 - routes.Prod_leche - INFO - Funcion Edad_Sacrificio_Lecheras 2030-12-30 
2025-01-12 14:59:17,572 - routes.Prod_leche - INFO - Funcion Edad_Sacrificio_Lecheras 2031-12-31 
2025-01-12 15:01:20,167 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado Optimo 
2025-01-12 15:01:20,172 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene una edad mayor a 36 meses 
2025-01-12 15:01:20,176 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene una edad mayor a 36 meses 
2025-01-12 15:01:20,181 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene una edad mayor a 36 meses 
2025-01-12 15:01:20,186 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene una edad mayor a 36 meses 
2025-01-12 15:01:20,190 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene una edad mayor a 36 meses 
2025-01-12 15:01:20,196 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene un peso menor a 350 kilos 
2025-01-12 15:01:20,199 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene un peso menor a 350 kilos 
2025-01-12 15:01:20,204 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Este animal esta Vendido, no se puede calcular su estado 
2025-01-12 15:01:20,208 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad y menos de 350 kilos 
2025-01-12 15:01:20,212 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene un peso menor a 350 kilos 
2025-01-12 15:01:20,216 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad y menos de 350 kilos 
2025-01-12 15:01:20,221 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene un peso menor a 350 kilos 
2025-01-12 15:01:20,225 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad y menos de 350 kilos 
2025-01-12 15:01:20,229 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene una edad mayor a 36 meses 
2025-01-12 15:01:20,233 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene una edad mayor a 36 meses 
2025-01-12 15:01:20,238 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad y menos de 350 kilos 
2025-01-12 15:01:20,242 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad y menos de 350 kilos 
2025-01-12 15:01:20,246 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad 
2025-01-12 15:01:20,250 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad y menos de 350 kilos 
2025-01-12 15:01:20,255 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad y menos de 350 kilos 
2025-01-12 15:01:20,259 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad 
2025-01-12 15:01:20,264 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad y menos de 350 kilos 
2025-01-12 15:01:20,268 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad 
2025-01-12 15:01:20,273 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad y menos de 350 kilos 
2025-01-12 15:01:20,277 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad 
2025-01-12 15:01:20,282 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad y menos de 350 kilos 
2025-01-12 15:01:20,286 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad 
2025-01-12 15:01:20,291 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad y menos de 350 kilos 
2025-01-12 15:01:20,295 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad y menos de 350 kilos 
2025-01-12 15:01:20,300 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad y menos de 350 kilos 
2025-01-12 15:01:20,304 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad y menos de 350 kilos 
2025-01-12 15:01:20,309 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad y menos de 350 kilos 
2025-01-12 15:01:20,313 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad y menos de 350 kilos 
2025-01-12 15:01:20,316 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad y menos de 350 kilos 
2025-01-12 15:01:20,321 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad y menos de 350 kilos 
2025-01-12 15:01:20,325 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad 
2025-01-12 15:01:20,329 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad y menos de 350 kilos 
2025-01-12 15:01:20,334 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Este animal esta Vendido, no se puede calcular su estado 
2025-01-12 15:01:20,339 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad 
2025-01-12 15:01:20,342 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad y menos de 350 kilos 
2025-01-12 15:01:20,347 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad 
2025-01-12 15:01:20,351 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad 
2025-01-12 15:01:20,356 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad y menos de 350 kilos 
2025-01-12 15:01:20,361 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad y menos de 350 kilos 
2025-01-12 15:01:20,364 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad 
2025-01-12 15:01:20,369 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad y menos de 350 kilos 
2025-01-12 15:01:20,374 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad y menos de 350 kilos 
2025-01-12 15:01:20,378 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad y menos de 350 kilos 
2025-01-12 15:01:20,382 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad y menos de 350 kilos 
2025-01-12 15:01:20,386 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad 
2025-01-12 15:01:20,391 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad y menos de 350 kilos 
2025-01-12 15:01:20,395 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad 
2025-01-12 15:01:20,399 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad 
2025-01-12 15:01:20,403 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad 
2025-01-12 15:01:20,406 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad 
2025-01-12 15:01:20,410 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad y menos de 350 kilos 
2025-01-12 15:01:20,415 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad 
2025-01-12 15:01:20,419 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Este animal esta Vendido, no se puede calcular su estado 
2025-01-12 15:01:20,425 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Este animal esta Vendido, no se puede calcular su estado 
2025-01-12 15:01:20,433 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad 
2025-01-12 15:01:20,439 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad 
2025-01-12 15:01:20,447 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad 
2025-01-12 15:01:20,457 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad 
2025-01-12 15:01:20,465 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad 
2025-01-12 15:01:20,470 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad y menos de 350 kilos 
2025-01-12 15:01:20,478 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad y menos de 350 kilos 
2025-01-12 15:01:20,484 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad y menos de 350 kilos 
2025-01-12 15:01:20,489 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad y menos de 350 kilos 
2025-01-12 15:01:20,497 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad 
2025-01-12 15:01:20,502 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad y menos de 350 kilos 
2025-01-12 15:01:20,506 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad 
2025-01-12 15:01:20,514 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad y menos de 350 kilos 
2025-01-12 15:01:20,519 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad y menos de 350 kilos 
2025-01-12 15:01:20,525 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad y menos de 350 kilos 
2025-01-12 15:01:20,534 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad 
2025-01-12 15:01:20,540 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad 
2025-01-12 15:01:20,549 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad 
2025-01-12 15:01:20,555 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad 
2025-01-12 15:01:20,564 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad 
2025-01-12 15:01:20,571 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad y menos de 350 kilos 
2025-01-12 15:01:20,578 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad 
2025-01-12 15:01:20,589 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad 
2025-01-12 15:01:20,599 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad 
2025-01-12 15:01:20,605 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad 
2025-01-12 15:01:20,614 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad 
2025-01-12 15:01:20,620 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad y menos de 350 kilos 
2025-01-12 15:01:20,626 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad 
2025-01-12 15:01:20,635 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad y menos de 350 kilos 
2025-01-12 15:01:20,641 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene menos de 24 meses de edad y menos de 350 kilos 
2025-01-12 15:01:20,649 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene una edad mayor a 36 meses 
2025-01-12 15:01:20,655 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene una edad mayor a 36 meses 
2025-01-12 15:01:20,664 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Ceba Estado NO Optimo, este animal tiene una edad mayor a 36 meses 
2025-01-12 15:01:21,765 - routes.rutas_bovinos - ERROR - Error Get_current_user 
2025-01-12 15:01:31,273 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Levante Estado NO Optimo, este animal tiene una edad mayor a 12 meses, considera pasarlo a ceba 
2025-01-12 15:01:31,277 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Levante Estado NO Optimo, este animal tiene una edad mayor a 12 meses, considera pasarlo a ceba 
2025-01-12 15:01:31,283 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Levante Estado NO Optimo, este animal tiene un peso menor a 140 kilos 
2025-01-12 15:01:31,287 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Levante Estado NO Optimo, este animal tiene un peso menor a 140 kilos 
2025-01-12 15:01:31,292 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Levante Estado NO Optimo, este animal tiene un peso menor a 140 kilos 
2025-01-12 15:01:31,296 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Levante Estado NO Optimo, este animal tiene un peso menor a 140 kilos y mas de 12 meses de edad, considera descartarlo 
2025-01-12 15:01:31,300 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Levante Estado NO Optimo, este animal tiene un peso menor a 140 kilos y mas de 12 meses de edad, considera descartarlo 
2025-01-12 15:01:31,304 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Levante Estado NO Optimo, este animal tiene un peso menor a 140 kilos y mas de 12 meses de edad, considera descartarlo 
2025-01-12 15:01:31,308 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Levante Estado NO Optimo, este animal tiene un peso menor a 140 kilos y mas de 12 meses de edad, considera descartarlo 
2025-01-12 15:01:31,313 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Levante Estado NO Optimo, este animal tiene un peso menor a 140 kilos y mas de 12 meses de edad, considera descartarlo 
2025-01-12 15:01:31,317 - Lib.Levante_Ceba_Bovinos - INFO - Funcion Estado_Optimo_Levante Estado NO Optimo, este animal tiene un peso menor a 140 kilos y mas de 12 meses de edad, considera descartarlo 
